"Rajkiya Mahila Mahavidyalaya, Patna – 800007 ",,
"Ram Krishna College, Madhubani, Bihar ",,
"Ram Krishna Dwarika College, Patna, 800020 ",,
"Ram Lakhan Singh Yadav College, Bettiah Industrial Area, Bettiah – 845438 ",,
"Ram Nirikshan Atma Ram CollegeSamastipur 848101, Bihar  ",,
"Ramashray Baleshwar College, Dalsingsarai, Samastipur – 848114 ",,
"Rameshwarlata Sanskrit College, Darbhanga, 846004 ",,
"S. Sinha College, Aurangabad – 824101 ",,
"Samastipur College Samastipur 848134, Bihar ",,
"Satyendra Narain Sinha College, Tekari, Gaya – 824236  ",,
"Sheodeni Ram Ayodhya Prasad College, Bara Chakia, Barmadia, East Champaran, Motihari - 845412 ",,
"Sheodeni Sao College, Kaler, Arwal – 824127 ",,
"Shri Krishna Mahila College, Bishnupur, Begusarai, 851101 Bihar ",,
"Sidheshwari Laxminath Sanskrit College,Gajahara, Madhubani, 847227, Bihar  ",,
"St. Xavier's College of Education, Patna – 800011 ",,
"Swami Sahjanand College, Jehanabad, 804408 ",,
"T. P. S. College, Chirayatand, Patna – 800001 ",,
"T.N.B. CollegeLower Nathnagar Road Bhagalpur 812007, Bihar ",,
"Tej Narain Banaili Law College, Bhagalpur – 812001 ",,
"Vaishali Mahila Mahavidyalaya, Hajipur – 844101   ",,
"Women's College, Opposite Sadar Thana, Samastipur, 848101 ",,
"Anugrah Narayan College, Patna – 800013 
(Third Cycle)
",,
"Araria College, Jaiprakash Nagar, Araria – 854311 ",,
"Badri Narayan Mukteshwar College, Barhiya, Lakhisarai – 811302 
(First Cycle)
",,
"Baijnath Pandey Arya Sanskrit College, Siwan – 841226 ",,
"Bharti Mandan College, Rahika, Madhubani – 847238 
(Second Cycle)
",,
"C. M. Science College, Darbhanga – 846004 ",,
"Dr. L. K. V. D. College, Tajpur, Samastipur – 848130 ",,
"Ganga Devi Mahila Mahavidyalaya, Kankarbagh, Patna – 800020 ",,
"Gautam Buddha Mahila College, Murarpur, Gaya – 823001 ",,
"H. D. Jain College, Ara, Bhojpur – 802301 
(First Cycle)
",,
"Hari Narain Singh Institute of Teachers Education, Rohtas, Sasaram – 821113 
(First Cycle)
",,
"Jagjiwan College, Chandwa, Ara,
 Bhojpur – 802301 
(First Cycle)
",,
"Jamunilal Mahavidyalaya, Hajipur, Vaishali – 844101 ",,
"Janta Koshi College, Biraul, Darbhanga – 847203 ",,
"Khem Chand Tara Chand College, Kaurihar, Raxaul, East Champaran – 845405 ",,
"Kunwar Singh College, Laheriasarai, Darbhanga – 846003 ",,
"Lalit Narain Tirhut Mahavidyalaya, Muzaffarpur – 842002 ",,
"M. P. Sinha Science College, Gobasahi, Muzaffarpur – 843146 
(First Cycle)
",,
"Madhepura College, Koshaulya, Madhepura, Patna – 852113 ",,
"Mahakavi Kalidas Suryadev College, Trimuhan, Chandauna, Jale, Darbhanga – 847303 ",,
"Mahanth Mahadevanand Mahila Mahavidyalaya, Arrah – 802301 
(First Cycle)
",,
"Mahanth Sheo Shankar Giri College, Areraj, Govindganj, East Champaran – 845411 ",,
"Maharani Janki Kuwar College, Bettiah – 845438 ",,
"Mahila Shilp Kala Bhawan College, Muzaffarpur – 842001 ",,
"Mata Manjharo Ajab Dayal Singh Teacher’s Training College, Dulour, Baradparawna, Jagdishpur, Bhojpur – 802158  ",,
"Millat Teachers’ Training College, Madhubani – 847212 ",,
"Mirza Ghalib Teacher's Training College, Patna – 800014 ",,
"Muneshwar Singh Muneshwari Samta Mahavidyalaya, Jandaha, Vaishali, Muzaffarpur – 844505 ",,
"Munshi Lal Arya College, Akshay Nagar, Kasba, Purnia – 854330 
 
",,
"Nagendra Jha Mahila Mahavidyalaya, Laheriasarai, Darbhanga – 846003 ",,
"Nalanda College, Bihar Sharif, Nalanda – 803101   ",,
"Purnea College, Purnia – 854301
(First Cycle)
",,
"R. D. and D. J. College, Shastri Nagar,
 Munger – 811201 
(First Cycle)
",,
"R. P. S. Teachers Training College, Danapur, Patna – 801503  ",,
"Ram Bahadur Singh College, Andour, Mohiuddin Nagar, Samastipur – 848502 
(First Cycle)
",,
"Ram Jaipal College, Chhapra, Saran – 841301
(First Cycle) 
",,
"Ram Ratan Singh College, Mokama, 
Patna – 803302
(First Cycle)
",,
"Rameshwar Mahavidyalaya, Sikandarpur Kundal, Muzaffarpur – 842001 ",,
"Ramrup Prasad College, Bhergawan, Masaurhi, Patna – 804451 ",,
"S. B. College, Maulabagh, Bhojpur, Arrah – 802301 ",,
"Sabour College, Sabour, Bhagalpur – 813210  ",,
"Sachidanand College, Shahmal Khaira Deo, Balthari, Rohtas – 804453 ",,
"Sardar Vallabhbhai Patel College, Bhabua, Kaimur – 821101 ",,
"Shershah College, Kuaraich, Sasaram – 821115 
(First Cycle)

",,
"Shree Raghav Prasad Singh College, Jaintpur Estate, Muzaffarpur – 843123  

",,
"Shri Mahanth Shatanand Giri College, Sherghati, Gaya – 824211 ",,
"Somavati Mehtab Das College, Sripalpur, Punpun, Patna – 804453 
 
",,
"Sri Arvind Mahila College, Kazipur, Patna – 800004 ",,
"Sri Gadadhar Acharya Janta College, Rambagh, Bihta – 801103 
(First Cycle)
",,
"Sri Krishna Jubilee Law College, Gannipur, Muzaffarpur – 842001 
(First Cycle)
",,
"Sri Narayan Singh College, Motihari – 845401 ",,
"Sukdeo Mahto Janta Mahavidyalaya, Khajedih, Ladania, Madhubani – 847232 ",,
"Sunderwati Mahila Mahavidyalaya, Chhoti Khanjarpur, Bhagalpur - 812001 ",,
"Swargiya Bishwanath Singh Sharma Mahavidyalaya, Begusarai – 851101  ",,
"T. P. Varma College, Narkatiaganj, West Champaran – 845455 
(First Cycle)
",,
"Udayanacharya Vidyakar Kavi College, Karama, Alamnagar, Madhepura – 852219 ",,
"Gautam Teachers Training College, Bihar Sharif, Nalanda – 803118 
(First Cycle)
",,
"Laxmi Narain Dubey College, Motihari – 845401 
(First Cycle)
",,
"Maharaja Bahadur Ram Ran Vijay Prasad Singh College (Maharaja College), Ara – 802301 
(First Cycle)
",,
"Mahatma Gandhi College, Sundarpur, Darbhanga – 846004 
(First Cycle)
",,
"Parwati Science College, Madhepura, 852113 
(First Cycle)
",,
"Ram Bilas Singh College, Teyai, Teghra, Begusarai – 851133 
(First Cycle)
",,
"S. N. S. Y. Degree College, Rambagh, Purnia – 854301
(First Cycle)
",,
"Udayanacharya Rosera College, Rosera, Samastipur – 848210 
(First Cycle)
",,
Mirza Ghalib College ,,
"Dayanand Anglo Vedic College, Sector 10, Chandigarh – 160011 ",,
"Dev Samaj College For Women, Sector 45-B, 160047 ",,
"Government College of Commerce and Business Administration, Sector-42, 160036 ",,
"Guru Gobind Singh College for Women,  Sector 26, 160019 ",,
"Post Graduate Government College for Girls, Sector 11, Chandigarh – 160011 ",,
"Post Graduate Government College for Girls, Sector 42, Chandigarh – 160036 (Second Cycle",,
"Post Graduate Government College, Sector 46, Chandigarh – 160047 ",,
"Regional Institute of English, Sector 32-C, Chandigarh – 160031 ",,
"Sri Guru Gobind Singh College, Sector 26, Chandigarh – 160019  ",,
"Dev Samaj College of Education, Sector 36 B, Chandigarh – 160036 ",,
"Goswami Ganesh Dutta Sanatan Dharma College, Sector 32-C, Chandigarh – 160030 ",,
"Government College of Education, Sector 20-D, Chandigarh – 160020  

",,
"Government Home Science College, Sector 10 – 160001 ",,
"Mehr Chand Mahajan D. A. V. College for Women, Sector 36-A, Chandigarh – 160036 ",,
"Post Graduate Government College, Sector 11, Chandigarh – 160011 ",,
"Apollo College, Anjora, Dist. Durg, 491001 Chhattisgarh ",,
"B.C.S. Government P.G. College, Dhamtari, 493003 ",,
"Bharti College (B.I.I.T), Bhilai Nagar, Durg, 491001 Chhattisgarh ",,
"Bhilai Institute of Technology, Bhilai Nagar, Durg – 491001 (First Cycle",,
"Bhilai Mahila Mahavidyalaya, Bhilai – 490006 ",,
"C.M. Dubey Post-Graduate College Bilaspur 495001, Chhattisgarh ",,
"Chhatrapati Shivaji Institute of Technology, Durg, 491001 ",,
"Christ College Jagdalpur Bastar Dist 494001, Chhattisgarh ",,
"College of Education, Meduka, Bilaspur, 495117 ",,
"Department of Teacher Education, Bhilai Maitri College, Bhilai, Durg, 491001 ",,
"Department of Teacher Education, Christ College, Jagdalpur, Bastar Dist, 494001 Chhattisgarh ",,
"Department of Teacher Education, Ghanshyam Singh Arya Kanya Mahavidyalaya, Arya Nagar, Durg, 491001 Chhattisgarh ",,
"Department of Teacher Education, Swami Shri Swaroopanand Saraswati Mahavidyalaya, Hudco, Bhilai, 491001  Chhattisgarh ",,
"Department of Teacher Education, Vipra Arts, Commerce & Physical Education, Raipur, 492010 Chhattisgarh ",,
"Dr. Radhabai Government Navin Kanya Mahavidyalaya, Raipur, 492001 ",,
"Government Bilasa Girls P.G. College (Autonomous), Bilaspur, 495001 Chhattisgarh ",,
"Government Chandulal Chandrkar Arts And Science College, Patan, Dist. Durg, 491111 Chhattisgarh ",,
"Government College, Dist. Balod, 491225 ",,
"Government D.B. Girls' P.G. College (Autonomous), Raipur, 492001 ",,
"Government Danveer Tularam College, Dist. Durg, 491107 ",,
"Government Digvijay College (Autonomous), Kila Para, Rajnandgaon, Chhattisgarh ",,
"Government Dr. Waman Wasudev Patankar Girls P.G. College, Durg, 491001 ",,
"Government E. Raghavendra Rao Post Graduate Science College (Autonomous), Bilaspur, 495006 ",,
"Government J.M.P. College, Dist. Bilaspur, 495330 ",,
"Government Jamuna Prasad Verma P. G. Arts and Commerce College, Bilaspur – 495001  ",,
"Government M. M. R. Post Graduate College, Champa – 495671  ",,
"Government Madan Lal Shukla College, Dist. Bilaspur, 495 555 ",,
"Government Mata Shabari Naveen Girls College, Bilaspur – 495006 ",,
"Government Nagarjuna Post Graduate College of Science (Autonomous),  Raipur,  492010 Chhattisgarh ",,
"Government Nehru College, Dist-Rajnandgaon, Dongargarh – 491445 ",,
"Government Niranjan Kesharwani College, Kota, Bilaspur – 495113 ",,
"Gracious College of Education, Dist. Raipur, 493661 ",,
"Holy Cross Women’s College, Dist. Surguja, 497001 ",,
"JES College, Bilaspur – 495550 ",,
"Kamala Nehru Mahavidyalaya, Korba, 495678 ",,
"Kanti-Darshan Saikshanik & Computer, Training Insititute, Kosa Nagar (Nehru Nagar-East), Bhilai, Chhattisgarh ",,
"Konark College of Education, Dist. Janjgir-Champa, 495668 ",,
"Loyola College, Dist. Jashpur, 496225 ",,
"M.J. College, Bhilai, 490023 ",,
"Mansa College of Education, Kurud, Durg-Bhilai Nagar – 490024 ",,
"Shiva College Maitri Vihar, Radhika Nagar, Bhilai Durg 490023, Chhattisgarh ",,
"Shri Agrasen Girls College, Darri Road,Korba, 495678 Chhattisgarh ",,
"Shri Agrasen Girls College, Korba, 495678 ",,
"Shri Sandipani Shiksha Mahavidyalaya, Dist. Janjgir-Champa, 495556 ",,
"Shyam Shiksha Mahavidyalaya, Janjgir-Champa Dist, 495689 ",,
"St. Xavier’s College of Education, Surguja Dist, 497001 ",,
"Swami Shri Swaroopanand Saraswati Mahavidyalaya, Durg - Bhilai Nagar Dist, 490009 ",,
"The Vidhya Protsahan Sangh's, St. Vincent Pallotti College, Raipur, 492005 ",,
"Agrasen College, Dhanora, Hanoda, Durg-Bhilai Nagar – 491001 ",,
"Ayush College of Education, Bilaspur – 495118 ",,
"Chhattisgarh Vanijya Avam Vignan Mahavidyalay, Bhilai – 490006 ",,
"CLC Government Arts and Commerce College, Sirnabhata, Dhamdha,
 Durg-Bhilai Nagar – 491331 
(First Cycle)
",,
"D. P. Vipra College, Bilaspur – 495001 ",,
"Dr. B. S. Porte Government College, Pendra, Bilaspur – 495119 ",,
"Dr. B. S. Porte Government College, Pendra, Bilaspur – 495119 ",,
"G. D. Rungta College of Science and Technology, Bhilai – 490024 ",,
"Government Agrasen College, Mandi Road, Bilha, Bilaspur – 495224 ",,
"Government College of Education, Shankar Nagar, Raipur – 492007 ",,
"Government College, Bhaisma, Korba – 495674(First Cycle)",,
"Government D. S. V. Sanskrit College, 
Raipur – 492001 
(First Cycle)
",,
"Government Danteshwari P. G. College, Chitalanka, Teknar, Dantewada – 494449 
(First Cycle)
",,
"Government Dr. Baba Saheb Bhimrao Ambedkar College, Dongargaon – 491661 ",,
"Government Dr. Indrajeet Singh College, Khisora Road, Akaltara – 495552 
 
",,
"Government Engineer Vishwesarraiya Post Graduate College, Korba – 495677 
(Second Cycle)
",,
"Government G. N. A. P. G. College, Baloda Bazar, Bhatapara – 493118 ",,
"Government Kamla Devi Rathi Mahila Mahavidyalaya, Kaurinbhata, Rajnandgaon – 491441 ",,
"Government Lahiri College, Bada Bazar, Chirmiri – 497449 
(First Cycle)
",,
"Government Lal Chakradhar Shah College, Ambagarh Chowki, Rajnandgaon – 477227   ",,
"Government Minimata Girls College, Korba – 495677 ",,
"Government N. C. J. College, Dalli Rajhara, Balod – 491228 ",,
"Government Pataleshwar College, Masturi, Bilaspur – 495551 ",,
"Government Pt. Madhav Rao Sapre College, Bilaspur – 495117 ",,
"Government Rajmohini Devi Girls P. G. College, Ambikapur – 497001 
(Second Cycle)
",,
"Government Ram Bhajan Rai N. E. S. Post Graduate College, Jashpurnagar – 496331 
(First Cycle)
",,
"Government Rewati Raman Mishra College, Surajpur – 497229 ",,
"Government Shivnath Science College, Gaurav Path, Rajnandgaon – 491441 
(First Cycle)
",,
"Government V. Y. T. P. G. Autonomous College, Durg-Bhilai Nagar – 491001 ",,
"Government Vijay Bhushan Singhdeo Girls College, Jashpur Nagar, Jashpur – 496331 
(First Cycle)
",,
"Indira Gandhi Government Arts and Commerce College, Bhilai – 490023 
(Second Cycle)
",,
"Institute of Advanced Studies in Education (IASE), Bilaspur – 495001  ",,
"Jagrani Devi College of Education, Baradwar, Sakti, Janjgir, Champa – 495687 
(First Cycle)
",,
"Janki College of Education, Raigarh – 496001 ",,
"K. D. Rungta College of Science and Technology, Raipur – 492099 
(First Cycle)
",,
"Pt. Harishankar Shukla Memorial College, Raipur – 492007 ",,
"Rahod Education Society, Kharod, Pamgarh, Janjgir-Champa, Rahod – 495556  

",,
"Rungta College of Science and Technology, Bhilai Nagar, Durg – 491001 ",,
"Sant Guru Ghasidas Government Post Graduate College, Sanjay Nagar, Kurud, Dhamtari – 493663 
(Second Cycle)
",,
"Seth Phoolchand Agrawal Smriti Mahavidyalaya, Nawapara-Rajim, Raipur – 493881 
(First Cycle)
",,
"Seth R. C. S. Arts and Commerce College, Durg-Bhilai Nagar – 491001 
(First Cycle)
",,
"St. Thomas College, Ruabandha, Bhilai, 
Durg – 490006 
(Third Cycle)
",,
"Gyanroshini Lok Kalyan Sanstha, Khokhara, Janjgir, Champa – 495668 
(First Cycle)
",,
"Maharaja Agrasen International College, Raipur – 492001 
(First Cycle)
",,
"D. L. S. P. G. College, Ashok Nagar, Sarkanda, Bilaspur – 495006 (Re-Visit) 

",,
Shaskiya Mahaprabhu Vallabhacharya Snatkottar Mahavidyalaya ,,
"Rungta College of Engineering Technology, Raipur,Near Nandan Van, Veer Sawarkar Nagar,Raipur - 492099 ",,
"Shree Macchi Mahajan Education Society’s College of Education, Kathiria – 396210  ",,
"Acharya Narendra Dev College, Kalkaji – 110019 ",,
"Bhagini Nivedita College, Delhi – 110043 ",,
"Bharati College, University of Delhi, Janakpuri,Delhi – 110058 ",,
"Deen Dayal Upadhyaya College,Shivaji Marg, Karampura, 110015 New Delhi ",,
"Delhi Institute of Advanced Studies,Rohini, 110085 New Delhi ",,
"Fairfield Institute of Management and Technology, Delhi – 110037  ",,
"Gargi College, New Delhi – 110049 ",,
"Indraprastha College for Women, Delhi – 110054 ",,
"Institute of Information Technology & Management, Janakpuri, 110058 New Delhi  ",,
"Institute of Innovation in Technology and Management, Janakpuri – 110058 ",,
"Jagannath International Management School, Kalkaji – 110019 ",,
"Jesus and Mary College, Chanakyapuri ,110021 ",,
"Keshav Mahavidyalaya, Pitampura – 110034 ",,
"Lady Shri Ram College for Women, Delhi – 110024 ",,
"Maharshi Valmiki College of Education, Delhi – 110031 ",,
"Mata Sundri College for Women, Delhi – 110002 ",,
"Motilal Nehru College, Delhi – 110021 ",,
"Northern India Engineering College,Shastri Park, 110053 ",,
"P. G. D. A. V. College, New Delhi – 110065 ",,
"Pradeep Memorial Comprehensive College of Education, Kirari Extn, Nangloi, 110086 ",,
"Ramanujan College, Kalkaji – 110059 ",,
"Shaheed Rajguru College of Applied Sciences for Women, Delhi – 110096 ",,
"Shaheed Sukhdev College of Business Studies,Delhi – 110095 ",,
"Shivaji College, Delhi – 110027 ",,
"Sri Guru Gobind Singh College of Commerce,Delhi – 110034 ",,
"Sri Venkateswara College, Dhaula Kuan – 110021 ",,
"St. Stephen's College, Delhi – 110007 ",,
"Vivekananda Institute of Professional Studies, Pitampura – 110034 ",,
"Atma Ram Sanatan Dharma College, Dhaula Kuan, Delhi – 110021 ",,
"Banarsidas Chandiwala Institute of Hotel Management and Catering Technology, Delhi - 110019 ",,
"Bhim Rao Ambedkar College, Yamuna Vihar, Delhi – 110094 ",,
"College of Vocational Studies, Triveni, Sheikh Sarai Phase – II, New Delhi – 110017 ",,
"Daulat Ram College, Patel Marg, Maurice Nagar – 110007 ",,
"Delhi College of Arts and Commerce, Netaji Nagar – 110023 ",,
"Delhi School of Professional Studies and Research, Sector 25, Rohini – 110085 ",,
"Deshbandhu College, Kalkaji, Delhi – 110019 ",,
"Dyal Singh College, Delhi – 110003 ",,
"Gitarattan Institute of Advanced Studies and Training, Sector-7, Rohini, Delhi – 110085 ",,
"Hansraj College, Malka Ganj, Delhi – 110007 ",,
"Hindu College, Delhi – 110007 ",,
"Institute of Home Economics, Delhi – 110016 ",,
"Institute of Vocational Studies, Delhi – 110017  ",,
"Jagannath International Management School (J.I.M.S.), Vasant Kunj, Delhi – 110070 ",,
"Janki Devi Memorial College, Delhi – 110060 ",,
"Kalindi College, Delhi – 110008 ",,
"Kamala Nehru College, Delhi – 110049 ",,
"Kasturi Ram College of Higher Education, Narela, Delhi – 110040 ",,
"Kirori Mal College, Delhi – 110007 
(First Cycle)
",,
"Maharaja Agrasen College, Delhi – 110096 ",,
"Maharaja Surajmal Institute of Technology, Delhi – 110058  ",,
"Maitreyi College, Delhi – 110021 
(First Cycle)
",,
"Miranda House,  Delhi – 110007 ",,
"P. G. D. A. V. College (Evening), Nehru Nagar, Delhi – 110065  ",,
"Sant Hari Dass College of Higher Education, Bani Camp, Najafgarh – 110043 ",,
"Satyawati College, Ashok Vihar Phase-III, Delhi – 110052  ",,
"Shaheed Bhagat Singh College, Sheikh Sarai, Phase II, (Triveni), Delhi – 110017 ",,
